ticker,w_latest,bucket,sector
OXY,0.0006997676510543,Small,Energy
EOG,0.0009948226457733,Small,Energy
MPC,0.0009821235740849,Small,Energy
COP,0.0018504907094686,Small,Energy
CTRA,0.0003360333752344,Small,Energy
TRGP,0.0006274506752203,Small,Energy
SLB,0.0009266635785378,Small,Energy
VLO,0.0009067610123412,Small,Energy
OKE,0.0007606580951809,Small,Energy
KMI,0.0010287984508379,Small,Energy
WMB,0.0012477217327623,Small,Energy
BKR,0.0008267114561028,Small,Energy
XOM,0.0084623586464869,Small,Energy
FANG,0.0007191645719214,Small,Energy
TPL,0.0003530696351363,Small,Energy
EQT,0.0006100138595985,Small,Energy
DVN,0.0003833009841509,Small,Energy
PSX,0.0009234673159862,Small,Energy
APA,0.0001455908790206,Small,Energy
TRV,0.0011090120837346,Small,Financials
JKHY,0.0002118821391124,Small,Financials
FITB,0.0004806013304767,Small,Financials
WFC,0.0044715841411539,Small,Financials
HBAN,0.0004260342950242,Small,Financials
STT,0.0005474816050299,Small,Financials
PYPL,0.0009713528409526,Small,Financials
COIN,0.0009401601629646,Small,Financials
HOOD,0.0014461856679101,Small,Financials
FIS,0.0005686754211444,Small,Financials
CFG,0.0003849958128957,Small,Financials
SCHW,0.002756599365022,Small,Financials
AXP,0.0041664883252802,Small,Financials
ERIE,0.0002346193881531,Small,Financials
KKR,0.0018129924071069,Small,Financials
CBOE,0.0004530591690997,Small,Financials
AIG,0.0007024941894795,Small,Financials
PGR,0.0022806081028011,Small,Financials
CME,0.0016878451269567,Small,Financials
SYF,0.0004606480288819,Small,Financials
AMP,0.000712686936747,Small,Financials
MDT,0.0022247554639574,Small,Health Care
MOH,0.0001247121555061,Small,Health Care
ZTS,0.0009219658636306,Small,Health Care
WST,0.0003342547589768,Small,Health Care
HUM,0.0004681560457226,Small,Health Care
PFE,0.0024401917520874,Small,Health Care
HOLX,0.0002840957574435,Small,Health Care
WAT,0.0004020321393171,Small,Health Care
CNC,0.0003074945366456,Small,Health Care
GEHC,0.0005968862437771,Small,Health Care
BAX,0.0001613257618524,Small,Health Care
BIIB,0.0004407820177105,Small,Health Care
TMO,0.0037831077384299,Small,Health Care
MRK,0.0041588382146023,Small,Health Care
DVA,0.0001455106895308,Small,Health Care
RVTY,0.0001909614692816,Small,Health Care
UNH,0.0049678126221797,Small,Health Care
SYK,0.0024138828789496,Small,Health Care
MTD,0.0005085243008035,Small,Health Care
MRNA,0.0001588548928767,Small,Health Care
ABT,0.0038181742545248,Small,Health Care
CPRT,0.0006756481085659,Small,Industrials
DAY,0.0001888530186255,Small,Industrials
SWK,0.0001756079690823,Small,Industrials
EMR,0.0012346464727781,Small,Industrials
LMT,0.0018275023796136,Small,Industrials
HII,0.0002054693185268,Small,Industrials
FTV,0.0002875410897354,Small,Industrials
CAT,0.0044197455314642,Small,Industrials
HWM,0.0013609872496903,Small,Industrials
LDOS,0.0004086758385101,Small,Industrials
LII,0.0002796020445854,Small,Industrials
PH,0.0018158317430391,Small,Industrials
EFX,0.0004483641269933,Small,Industrials
HUBB,0.0003842494510198,Small,Industrials
ADP,0.001754668442817,Small,Industrials
EME,0.0004462328586731,Small,Industrials
DAL,0.0006554940518215,Small,Industrials
EXPD,0.0003289660558484,Small,Industrials
AXON,0.0007059954527314,Small,Industrials
UBER,0.0029869080108334,Small,Industrials
ODFL,0.0004812461142023,Small,Industrials
EPAM,0.0001713601953211,Small,Information Technology
CTSH,0.0006285408936885,Small,Information Technology
Q,0.0002721335203809,Small,Information Technology
FICO,0.0007266667701719,Small,Information Technology
KLAC,0.0024707527378929,Small,Information Technology
HPQ,0.0003838530794367,Small,Information Technology
AKAM,0.0002194824397528,Small,Information Technology
STX,0.0008868536705922,Small,Information Technology
TER,0.0004265511565701,Small,Information Technology
APH,0.0027609727122662,Small,Information Technology
ADBE,0.0023259691541778,Small,Information Technology
IT,0.0002893027021266,Small,Information Technology
GEN,0.0002805377583008,Small,Information Technology
PTC,0.0003534002220776,Small,Information Technology
TYL,0.0003486610529776,Small,Information Technology
ACN,0.0026769239715234,Small,Information Technology
CDNS,0.0014023451249829,Small,Information Technology
LRCX,0.0030709793853847,Small,Information Technology
GLW,0.0011676618513808,Small,Information Technology
INTC,0.0028206070477159,Small,Information Technology
CRM,0.0037057687807834,Small,Information Technology
LYB,0.0002471539899285,Small,Materials
DOW,0.0002704491260996,Small,Materials
CTVA,0.0007590773548464,Small,Materials
SHW,0.0014321136729628,Small,Materials
NEM,0.0015615971097254,Small,Materials
CF,0.0002099665017927,Small,Materials
LIN,0.0033033231200733,Small,Materials
IFF,0.0002960673418637,Small,Materials
MOS,0.0001314920400384,Small,Materials
BALL,0.0002290649025175,Small,Materials
AMCR,0.0003363005420661,Small,Materials
DD,0.0002767612404233,Small,Materials
SW,0.0003023362721467,Small,Materials
IP,0.000340930747738,Small,Materials
VMC,0.0006518468630956,Small,Materials
MLM,0.0006234775213273,Small,Materials
PKG,0.000304288851815,Small,Materials
NUE,0.0005976059598956,Small,Materials
APD,0.0009819042840208,Small,Materials
AVY,0.0002258297802784,Small,Materials
SOLS,0.0001209013690048,Small,Materials
SPG,0.0010244216143246,Small,Real Estate
ESS,0.000288330957969,Small,Real Estate
DLR,0.0009254034210306,Small,Real Estate
EQR,0.0003948617512567,Small,Real Estate
INVH,0.0002961933130447,Small,Real Estate
PSA,0.0008105234452568,Small,Real Estate
REG,0.0002221690577331,Small,Real Estate
DOC,0.0002124972975733,Small,Real Estate
CBRE,0.0007997351412888,Small,Real Estate
ARE,0.0001507454724732,Small,Real Estate
PLD,0.0020026486566466,Small,Real Estate
SBAC,0.000356197365588,Small,Real Estate
CCI,0.0006718357365059,Small,Real Estate
IRM,0.0004307399991941,Small,Real Estate
MAA,0.0002681224950111,Small,Real Estate
VTR,0.0006379703400531,Small,Real Estate
WELL,0.0023518781800875,Small,Real Estate
AVB,0.0004384932815464,Small,Real Estate
EXR,0.0004782351438661,Small,Real Estate
WY,0.0002691005082415,Small,Real Estate
HST,0.0002053268027792,Small,Real Estate
XEL,0.0008077628584744,Small,Utilities
ED,0.0006196253223516,Small,Utilities
D,0.0008996676239255,Small,Utilities
AEP,0.0011062007773459,Small,Utilities
AWK,0.0004439322009725,Small,Utilities
CEG,0.00180976138445,Small,Utilities
SRE,0.0010347803243053,Small,Utilities
ES,0.0004150989397131,Small,Utilities
EIX,0.0003863446780599,Small,Utilities
LNT,0.0003007868574448,Small,Utilities
EVRG,0.0002992903404142,Small,Utilities
PNW,0.0001828882376032,Small,Utilities
ETR,0.0007172332447915,Small,Utilities
AEE,0.0004846242812206,Small,Utilities
NRG,0.0005229172837488,Small,Utilities
ATO,0.0004854362123106,Small,Utilities
DUK,0.001636793621606,Small,Utilities
CNP,0.000442677001472,Small,Utilities
EXC,0.0007906455066021,Small,Utilities
NI,0.0003469928151084,Small,Utilities
NEE,0.002979857090807,Small,Utilities
CCL,0.0005315025371149,Small,Consumer Discretionary
BG,0.0003134537077092,Small,Consumer Staples
HAL,0.0003724610033111,Small,Energy
