ticker,w_latest,bucket,sector
TXN,0.002482430881003,Small,Information Technology
MU,0.0039895530900733,Small,Information Technology
GLW,0.0011676618513808,Small,Information Technology
KLAC,0.0024707527378929,Small,Information Technology
LRCX,0.0030709793853847,Small,Information Technology
CTSH,0.0006285408936885,Small,Information Technology
IT,0.0002893027021266,Small,Information Technology
ANET,0.0025345929813762,Small,Information Technology
PTC,0.0003534002220776,Small,Information Technology
SWKS,0.0001595514253192,Small,Information Technology
LIN,0.0033033231200733,Small,Materials
DOW,0.0002704491260996,Small,Materials
MLM,0.0006234775213273,Small,Materials
IP,0.000340930747738,Small,Materials
AVY,0.0002258297802784,Small,Materials
BALL,0.0002290649025175,Small,Materials
MOS,0.0001314920400384,Small,Materials
APD,0.0009819042840208,Small,Materials
FCX,0.0009812616296718,Small,Materials
LYB,0.0002471539899285,Small,Materials
UDR,0.0002015998455401,Small,Real Estate
SPG,0.0010244216143246,Small,Real Estate
MAA,0.0002681224950111,Small,Real Estate
REG,0.0002221690577331,Small,Real Estate
EXR,0.0004782351438661,Small,Real Estate
CPT,0.0001918965862636,Small,Real Estate
EQR,0.0003948617512567,Small,Real Estate
IRM,0.0004307399991941,Small,Real Estate
CSGP,0.0004885192800619,Small,Real Estate
PLD,0.0020026486566466,Small,Real Estate
VST,0.0009790683202993,Small,Utilities
ATO,0.0004854362123106,Small,Utilities
ES,0.0004150989397131,Small,Utilities
XEL,0.0008077628584744,Small,Utilities
EXC,0.0007906455066021,Small,Utilities
PPL,0.0004579641413701,Small,Utilities
AEE,0.0004846242812206,Small,Utilities
DTE,0.0004832923316591,Small,Utilities
EVRG,0.0002992903404142,Small,Utilities
SRE,0.0010347803243053,Small,Utilities
CHTR,0.0004502636214586,Small,Communication Services
CCL,0.0005315025371149,Small,Consumer Discretionary
PG,0.0060445100360898,Small,Consumer Staples
OXY,0.0006997676510543,Small,Energy
CFG,0.0003849958128957,Small,Financials
HOLX,0.0002840957574435,Small,Health Care
AME,0.0007694792105211,Small,Industrials
