ticker,w_latest,bucket,sector
HBAN,0.0004260342950242,Small,Financials
EW,0.0008467209716961,Small,Health Care
GEHC,0.0005968862437771,Small,Health Care
HCA,0.0019203953051354,Small,Health Care
CAH,0.0008530707509081,Small,Health Care
IDXX,0.0009935049744199,Small,Health Care
UNH,0.0049678126221797,Small,Health Care
GILD,0.0026929957242621,Small,Health Care
CVS,0.0016977601177776,Small,Health Care
COO,0.0002571670546328,Small,Health Care
TECH,0.0001643216865662,Small,Health Care
TMO,0.0037831077384299,Small,Health Care
BDX,0.0009467813802667,Small,Health Care
BAX,0.0001613257618524,Small,Health Care
VTRS,0.0002064916579073,Small,Health Care
UNP,0.002299898225039,Small,Industrials
NDSN,0.0002248460456982,Small,Industrials
AME,0.0007694792105211,Small,Industrials
PH,0.0018158317430391,Small,Industrials
ITW,0.0012319740562237,Small,Industrials
GWW,0.0007759879013943,Small,Industrials
AOS,0.0001265005380749,Small,Industrials
EFX,0.0004483641269933,Small,Industrials
NSC,0.0011010530443759,Small,Industrials
LHX,0.0008905748140116,Small,Industrials
J,0.0002638276027657,Small,Industrials
WAB,0.0005866781721961,Small,Industrials
IEX,0.0002189273082928,Small,Industrials
HWM,0.0013609872496903,Small,Industrials
FSLR,0.0004596438126368,Small,Information Technology
ACN,0.0026769239715234,Small,Information Technology
IT,0.0002893027021266,Small,Information Technology
KLAC,0.0024707527378929,Small,Information Technology
TDY,0.0003982364114698,Small,Information Technology
IBM,0.0047653311452645,Small,Information Technology
AMAT,0.003058625161826,Small,Information Technology
FFIV,0.0002316403610377,Small,Information Technology
STX,0.0008868536705922,Small,Information Technology
GEN,0.0002805377583008,Small,Information Technology
Q,0.0002721335203809,Small,Information Technology
ROP,0.0008186660836743,Small,Information Technology
NTAP,0.0003671177427356,Small,Information Technology
CDNS,0.0014023451249829,Small,Information Technology
AMCR,0.0003363005420661,Small,Materials
SOLS,0.0001209013690048,Small,Materials
AVY,0.0002258297802784,Small,Materials
VMC,0.0006518468630956,Small,Materials
DD,0.0002767612404233,Small,Materials
NUE,0.0005976059598956,Small,Materials
CTVA,0.0007590773548464,Small,Materials
FCX,0.0009812616296718,Small,Materials
BALL,0.0002290649025175,Small,Materials
ALB,0.0002356620765917,Small,Materials
LIN,0.0033033231200733,Small,Materials
SHW,0.0014321136729628,Small,Materials
LYB,0.0002471539899285,Small,Materials
STLD,0.0003958752080248,Small,Materials
ARE,0.0001507454724732,Small,Real Estate
UDR,0.0002015998455401,Small,Real Estate
CPT,0.0001918965862636,Small,Real Estate
MAA,0.0002681224950111,Small,Real Estate
DLR,0.0009254034210306,Small,Real Estate
PLD,0.0020026486566466,Small,Real Estate
EQR,0.0003948617512567,Small,Real Estate
PSA,0.0008105234452568,Small,Real Estate
KIM,0.0002363175748702,Small,Real Estate
AMT,0.0014407764602645,Small,Real Estate
EQIX,0.0012700413649549,Small,Real Estate
BXP,0.0001902368753885,Small,Real Estate
VICI,0.0005279589478108,Small,Real Estate
REG,0.0002221690577331,Small,Real Estate
PCG,0.0005903153794579,Small,Utilities
VST,0.0009790683202993,Small,Utilities
AES,0.000167826898856,Small,Utilities
D,0.0008996676239255,Small,Utilities
PPL,0.0004579641413701,Small,Utilities
LNT,0.0003007868574448,Small,Utilities
PEG,0.0006952962822032,Small,Utilities
AEP,0.0011062007773459,Small,Utilities
FE,0.0004642605885023,Small,Utilities
CMS,0.0003861905856585,Small,Utilities
ES,0.0004150989397131,Small,Utilities
PNW,0.0001828882376032,Small,Utilities
EXC,0.0007906455066021,Small,Utilities
NEE,0.002979857090807,Small,Utilities
TTWO,0.0007457494023546,Small,Communication Services
HD,0.0058572805592496,Small,Consumer Discretionary
