ticker,w_latest,bucket,sector
EOG,0.0009948226457733,Small,Energy
PSX,0.0009234673159862,Small,Energy
FANG,0.0007191645719214,Small,Energy
HAL,0.0003724610033111,Small,Energy
VLO,0.0009067610123412,Small,Energy
WMB,0.0012477217327623,Small,Energy
CTRA,0.0003360333752344,Small,Energy
OKE,0.0007606580951809,Small,Energy
KMI,0.0010287984508379,Small,Energy
APA,0.0001455908790206,Small,Energy
DVN,0.0003833009841509,Small,Energy
SLB,0.0009266635785378,Small,Energy
TRGP,0.0006274506752203,Small,Energy
CVX,0.0051395852044433,Small,Energy
FISV,0.0005608632892618,Small,Financials
ICE,0.0015092030907153,Small,Financials
TROW,0.0003752128695744,Small,Financials
PFG,0.0003173942482339,Small,Financials
MA,0.0082551312629613,Small,Financials
BX,0.0018057573070881,Small,Financials
EG,0.0002240074059981,Small,Financials
IBKR,0.0004660211355935,Small,Financials
SYF,0.0004606480288819,Small,Financials
WRB,0.0005087025817767,Small,Financials
IVZ,0.0001771405523774,Small,Financials
AXP,0.0041664883252802,Small,Financials
USB,0.0012729858133242,Small,Financials
AMP,0.000712686936747,Small,Financials
NDAQ,0.0008579050288364,Small,Financials
PRU,0.000640241351269,Small,Financials
BLK,0.002698395831838,Small,Financials
BAC,0.0064534109595504,Small,Financials
XYZ,0.0005815177779606,Small,Financials
BEN,0.0001935876238479,Small,Financials
INCY,0.0003434244421489,Small,Health Care
COO,0.0002571670546328,Small,Health Care
ALGN,0.0001753172599659,Small,Health Care
ISRG,0.0034123327426575,Small,Health Care
TECH,0.0001643216865662,Small,Health Care
BDX,0.0009467813802667,Small,Health Care
AMGN,0.0031153043204052,Small,Health Care
IDXX,0.0009935049744199,Small,Health Care
CRL,0.0001414113962919,Small,Health Care
GEHC,0.0005968862437771,Small,Health Care
MDT,0.0022247554639574,Small,Health Care
GILD,0.0026929957242621,Small,Health Care
IQV,0.0006564614323387,Small,Health Care
LH,0.0003774445116231,Small,Health Care
MOH,0.0001247121555061,Small,Health Care
DXCM,0.0004026249672779,Small,Health Care
DGX,0.0003646504535445,Small,Health Care
RVTY,0.0001909614692816,Small,Health Care
COR,0.0012151631340794,Small,Health Care
HCA,0.0019203953051354,Small,Health Care
EFX,0.0004483641269933,Small,Industrials
BR,0.0004569362369657,Small,Industrials
SWK,0.0001756079690823,Small,Industrials
CSX,0.0010941013277363,Small,Industrials
ALLE,0.0002401629396851,Small,Industrials
FDX,0.0010896351310006,Small,Industrials
VLTO,0.0004212351830435,Small,Industrials
PH,0.0018158317430391,Small,Industrials
ITW,0.0012319740562237,Small,Industrials
FAST,0.0007853120143358,Small,Industrials
EME,0.0004462328586731,Small,Industrials
XYL,0.0005858481610078,Small,Industrials
UPS,0.0011989752164152,Small,Industrials
IR,0.0005318809861177,Small,Industrials
CTAS,0.0012797726337072,Small,Industrials
LUV,0.0002907366295375,Small,Industrials
BLDR,0.0001926030546228,Small,Industrials
EXPD,0.0003289660558484,Small,Industrials
OTIS,0.0005882092692797,Small,Industrials
DE,0.0022575704652236,Small,Industrials
AKAM,0.0002194824397528,Small,Information Technology
Q,0.0002721335203809,Small,Information Technology
SNPS,0.0012364180167039,Small,Information Technology
IBM,0.0047653311452645,Small,Information Technology
WDC,0.000815664075418,Small,Information Technology
KEYS,0.0005087306751598,Small,Information Technology
SMCI,0.000329366496569,Small,Information Technology
SWKS,0.0001595514253192,Small,Information Technology
GEN,0.0002805377583008,Small,Information Technology
JBL,0.0003601907262143,Small,Information Technology
IT,0.0002893027021266,Small,Information Technology
MU,0.0039895530900733,Small,Information Technology
APP,0.0027428852855615,Small,Information Technology
HPQ,0.0003838530794367,Small,Information Technology
FICO,0.0007266667701719,Small,Information Technology
AMD,0.0056863312108241,Small,Information Technology
TXN,0.002482430881003,Small,Information Technology
ACN,0.0026769239715234,Small,Information Technology
ANET,0.0025345929813762,Small,Information Technology
AMAT,0.003058625161826,Small,Information Technology
ALB,0.0002356620765917,Small,Materials
PPG,0.0003796165324509,Small,Materials
SW,0.0003023362721467,Small,Materials
STLD,0.0003958752080248,Small,Materials
IP,0.000340930747738,Small,Materials
SHW,0.0014321136729628,Small,Materials
NUE,0.0005976059598956,Small,Materials
AVY,0.0002258297802784,Small,Materials
MLM,0.0006234775213273,Small,Materials
APD,0.0009819042840208,Small,Materials
VMC,0.0006518468630956,Small,Materials
DOW,0.0002704491260996,Small,Materials
IFF,0.0002960673418637,Small,Materials
DD,0.0002767612404233,Small,Materials
FCX,0.0009812616296718,Small,Materials
CF,0.0002099665017927,Small,Materials
CTVA,0.0007590773548464,Small,Materials
AMCR,0.0003363005420661,Small,Materials
NEM,0.0015615971097254,Small,Materials
LYB,0.0002471539899285,Small,Materials
CSGP,0.0004885192800619,Small,Real Estate
O,0.0008935146258433,Small,Real Estate
CBRE,0.0007997351412888,Small,Real Estate
INVH,0.0002961933130447,Small,Real Estate
ARE,0.0001507454724732,Small,Real Estate
VICI,0.0005279589478108,Small,Real Estate
FRT,0.0001448632334573,Small,Real Estate
SBAC,0.000356197365588,Small,Real Estate
CPT,0.0001918965862636,Small,Real Estate
EXR,0.0004782351438661,Small,Real Estate
BXP,0.0001902368753885,Small,Real Estate
DOC,0.0002124972975733,Small,Real Estate
EQIX,0.0012700413649549,Small,Real Estate
SPG,0.0010244216143246,Small,Real Estate
REG,0.0002221690577331,Small,Real Estate
DLR,0.0009254034210306,Small,Real Estate
WY,0.0002691005082415,Small,Real Estate
EQR,0.0003948617512567,Small,Real Estate
IRM,0.0004307399991941,Small,Real Estate
KIM,0.0002363175748702,Small,Real Estate
EIX,0.0003863446780599,Small,Utilities
ED,0.0006196253223516,Small,Utilities
AEP,0.0011062007773459,Small,Utilities
AEE,0.0004846242812206,Small,Utilities
NEE,0.002979857090807,Small,Utilities
NRG,0.0005229172837488,Small,Utilities
EXC,0.0007906455066021,Small,Utilities
PPL,0.0004579641413701,Small,Utilities
D,0.0008996676239255,Small,Utilities
CNP,0.000442677001472,Small,Utilities
CMS,0.0003861905856585,Small,Utilities
PCG,0.0005903153794579,Small,Utilities
SRE,0.0010347803243053,Small,Utilities
AES,0.000167826898856,Small,Utilities
VST,0.0009790683202993,Small,Utilities
ATO,0.0004854362123106,Small,Utilities
CEG,0.00180976138445,Small,Utilities
EVRG,0.0002992903404142,Small,Utilities
DTE,0.0004832923316591,Small,Utilities
AWK,0.0004439322009725,Small,Utilities
TKO,0.0002410126106422,Small,Communication Services
